Cite Key,Title,Authors,Year,Publication Date,Journal,Volume,Pages,Abstract,Citation Count,Citations/Year,DOI,URL,Relevance Score
Bar16,Parallel non-divergent flow accumulation for trillion cell digital elevation models on desktops or clusters,Richard Barnes,2016,2016-08-15,Environ. Model. Softw.,92,202-212,"Continent-scale datasets challenge hydrological algorithms for processing digital elevation models. Flow accumulation is an important input for many such algorithms; here, I parallelize its calculation. The new algorithm works on one or many cores, or multiple machines, and can take advantage of large memories or cope with small ones. Unlike previous parallel algorithms, the new algorithm guarantees a fixed number of memory access and communication events per raster cell. In testing, the new algorithm ran faster and used fewer resources than previous algorithms, exhibiting 30% strong and weak scaling efficiencies up to 48 cores and linear scaling across datasets ranging over three orders of magnitude. The largest dataset tested had two trillion (21012) cells. With 48 cores, processing required 24min wall-time (14.5 compute-hours). This test is three orders of magnitude larger than any previously performed in the literature. Complete, well-commented source code and correctness tests are available on Github. I present a parallelized ow accumulation algorithm for large DEMs.The algorithm guarantees fixed numbers of memory and communication events.The algorithm runs in serial on a standard desktop or in parallel on a supercomputer.The algorithm performs tests three orders of magnitude larger than any previous work.Well-commented source code and an automated test suite are available on Github.",35,3.5,10.1016/j.envsoft.2017.02.022,https://doi.org/10.1016/j.envsoft.2017.02.022,1.4600
Gai24b,GraphFlood 1.0: an efficient algorithm to approximate 2D hydrodynamics for landscape evolution models,"B. Gailleton, P. Steer, P. Davy, W. Schwanghart, and T. Bernard",2024,2024-11-25,Earth Surface Dynamics,,,"Abstract. Computing hydrological fluxes at the Earth's surface is crucial for landscape evolution models, topographic analysis, and geographic information systems. However, existing formalisms, like single or multiple flow algorithms, often rely on ad hoc rules based on local topographic slope and drainage area, neglecting the physics of water flow. While more physics-oriented solutions offer accuracy (e.g. shallow-water equations), their computational costs limit their use in terms of spatial and temporal scales. In this contribution, we introduce GraphFlood, a novel and efficient iterative method for computing river depth and water discharge in 2D with a digital elevation model (DEM). Leveraging the directed acyclic graph structure of surface water flow, GraphFlood iteratively solves the 2D shallow-water equations. This algorithm aims to find the correct hydraulic surface by balancing discharge input and output over the topography. At each iteration, we employ fast-graph-theory algorithms to calculate flow accumulation on the hydraulic surface, approximating discharge input. Discharge output is then computed using the Manning flow resistance equation, similar to the River.lab model (Davy and Lague, 2009). The divergence of discharges iteratively increments flow depth until reaching a stationary state. This algorithm can also solve for flood wave propagation by approximating the input discharge function of the immediate upstream neighbours. We validate water depths obtained with the stationary solution against analytical solutions for rectangular channels and the River.lab and CAESAR-Lisflood models for natural DEMs. GraphFlood demonstrates significant computational advantages over previous hydrodynamic models, an with approximately 10-fold speed-up compared to the River.lab model (Davy and Lague, 2009). Additionally, its computational time scales slightly more than linearly with the number of cells, making it suitable for large DEMs exceeding 106–108 cells. We demonstrate the versatility of GraphFlood by integrating realistic hydrology into various topographic and morphometric analyses, including channel width measurement, inundation pattern delineation, floodplain delineation, and the classification of hillslope, colluvial, and fluvial domains. Furthermore, we discuss its integration potential in landscape evolution models, highlighting its simplicity of implementation and computational efficiency.
",8,4.9,10.5194/esurf-12-1295-2024,https://doi.org/10.5194/esurf-12-1295-2024,1.4400
Pet25,Reconstructing landscapes: an adjoint model of the stream power and diffusion erosion equation,"Carole Petit, Anthony Jourdon, and N. Coltice",2025,2025-12-03,Earth Surface Dynamics,,,"Abstract. We simulate landscape evolution using a diffusion-advection equation with a source term, where the advection velocity is derived from the classical parametrization of the Stream Power Law. This formulation allows for forward modeling of uplift, hillslope and fluvial erosion within a finite-element framework, and enables the use of adjoint methods for sensitivity analysis and parameter inversion. When considered individually, model parameters such as the diffusion coefficient, fluvial erodibility, initial topography, and time-dependent uplift can be inverted using constraints from final topography, sediment flux, or cumulative denudation at specific locations. Sensitivity analysis on a real landscape reveals that sensitivity to erosion parameters is higher in steep, high-relief areas and that hillslope diffusion and fluvial incision affect the model differently. After a series of tests on synthetic topographies, we apply the adjoint model to two natural cases: (1) reconstructing the pre-incision topography of the southeastern French Massif Central, which appears as a smooth, flat footwall bounded by a linear escarpment along a major lithological boundary; and (2) estimating the Quaternary uplift rate along the Wasatch Range, USA, where our model suggests a significant increase in uplift from 0.2 to 1 mm yr−1 over the last ∼ 2 million years.",1,1.7,10.5194/esurf-13-1263-2025,https://doi.org/10.5194/esurf-13-1263-2025,1.4100
Tza24,Physically‐based analytical erosion for fast terrain generation,"Petros Tzathas, B. Gailleton, P. Steer, and G. Cordonnier",2024,2024-04-27,Computer Graphics Forum,43,,"Terrain generation methods have long been divided between procedural and physically‐based. Procedural methods build upon the fast evaluation of a mathematical function but suffer from a lack of geological consistency, while physically‐based simulation enforces this consistency at the cost of thousands of iterations unraveling the history of the landscape. In particular, the simulation of the competition between tectonic uplift and fluvial erosion expressed by the stream power law raised recent interest in computer graphics as this allows the generation and control of consistent large‐scale mountain ranges, albeit at the cost of a lengthy simulation. In this paper, we explore the analytical solutions of the stream power law and propose a method that is both physically‐based and procedural, allowing fast and consistent large‐scale terrain generation. In our approach, time is no longer the stopping criterion of an iterative process but acts as the parameter of a mathematical function, a slider that controls the aging of the input terrain from a subtle erosion to the complete replacement by a fully formed mountain range. While analytical solutions have been proposed by the geomorphology community for the 1D case, extending them to a 2D heightmap proves challenging. We propose an efficient implementation of the analytical solutions with a multigrid accelerated iterative process and solutions to incorporate landslides and hillslope processes – two erosion factors that complement the stream power law.",4,1.8,10.1111/cgf.15033,https://doi.org/10.1111/cgf.15033,1.3700
Ory25,Inferring Long‐Term Tectonic Uplift Patterns From Bayesian Inversion of Fluvially‐Incised Landscapes,"B. Oryan, B. Gailleton, J. Olive, L. Malatesta, and R. Jolivet",2025,2025-12-01,Journal of Geophysical Research: Solid Earth,130,,"Earth surface processes encode the combined forcing of tectonics and climate in topography. Separating their contributions is essential for using landscapes as quantitative records of crustal deformation. Here, we develop a method to invert non‐dimensionalized, spatially variable fields of long‐term rock uplift and rock erodibility from fluvially incised landscapes, using an extended χ‐coordinate system that accounts for variability in uplift, erodibility, and precipitation ( χUKQ) ${\chi }_{\text{UKQ}})$ . We invert 170 synthetically‐generated landscapes and demonstrate that our method accurately recovers the spatial variability of rock uplift and rock erodibility, even when applied to settings that deviate from the ideal model of equilibrated, detachment‐limited channels, which underpins the χUKQ ${\chi }_{\text{UKQ}}$ framework. We subsequently apply our inversion to six natural landscapes shaped by normal faults (half‐grabens), and to a 200‐km wide region of the central Himalayas. We show that our inversion can resolve the effect of climate and lithology while extracting uplift fields that are consistent with patterns expected from upper crustal flexure and previous estimates derived from geomorphological markers. The success of our method in recovering rock uplift patterns, isolated from the effects of climate and erodibility, highlights its applicability to settings where long‐term uplift trends are unknown, paving the path to deciphering tectonic fingerprints recorded in landscapes over tens of thousands of years.",0,,10.1029/2024JB030819,https://doi.org/10.1029/2024JB030819,1.3400
Loc23,Interactive Authoring of Terrain using Diffusion Models,Joshua Lochner et al.,2023,2023-10-01,Computer Graphics Forum,42,,"Generating heightfield terrains is a necessary precursor to the depiction of computer‐generated natural scenes in a variety of applications. Authoring such terrains is made challenging by the need for interactive feedback, effective user control, and perceptually realistic output encompassing a range of landforms. We address these challenges by developing a terrain‐authoring framework underpinned by an adaptation of diffusion models for conditional image synthesis, trained on real‐world elevation data. This framework supports automated cleaning of the training set; authoring control through style selection and feature sketches; the ability to import and freely edit pre‐existing terrains, and resolution amplification up to the limits of the source data. Our framework improves on previous machine‐learning approaches by: expanding landform variety beyond mountainous terrain to encompass cliffs, canyons, and plains; providing a better balance between terseness and specificity in user control, and improving the fidelity of global terrain structure and perceptual realism. This is demonstrated through drainage simulations and a user study testing the perceived realism for different classes of terrain. The full source code, blender add‐on, and pre‐trained models are available.",15,5.4,10.1111/cgf.14941,https://doi.org/10.1111/cgf.14941,1.3100
Mor26,Seeing Through Geomorphic Complexity to Recover Tectonics From Topography: Inverting Landscapes for Uplift Histories Using the Wasserstein Distance,M. J. Morris et al.,2026,2026-03-28,Journal of Geophysical Research: Earth Surface,131,,"An important problem in the Earth sciences is extracting information about tectonic and other processes from topography. A general challenge is that geomorphic activity that we typically have little information about during the lifetime of a landscape can introduce geomorphic “noise”. Such noise, producing changes in elevation at scales typically ≪100 $\ll 100$ m, could be introduced by variations in lithology, biology, climate, and sedimentology, for instance. It can dramatically impact the way in which landscapes evolve and their form, including shapes and positions of drainage networks. We seek to establish how information about uplift rate histories can be extracted from entire landscapes despite the presence of noise. The sensitivity of single landscape simulations to noise suggests that statistical and inverse modeling approaches utilizing model ensembles may be required. We establish the use of Wasserstein distances in an inverse modeling framework to recover uplift rate histories. We test optimization techniques that automate the search for optimal models (i.e., uplift rate histories) including direction‐based and ameba‐simplex algorithms, confirming that the Neighborhood algorithm is well suited to the task. This approach works even when noise demonstrably plays an important role in determining landscape form but is poorly constrained. It is developed and tested using synthetic landscapes generated with the stream power erosional model and increasingly complex uplift and noise scenarios. The results indicate that it is possible to recover the history of uplift from natural landscapes in which the origin of the specific arrangements of channels, valleys, interfluves, etc. are poorly understood.",0,,10.1029/2025JF008966,https://doi.org/10.1029/2025JF008966,1.2700
Sch23,Large-scale Terrain Authoring through Interactive Erosion Simulation,"Hugo Schott, A. Paris, L. Fournier, É. Guérin, and Eric Galin",2023,2023-04-25,ACM Transactions on Graphics,42,1 - 15,"Large-scale terrains are essential in the definition of virtual worlds. Given the diversity of landforms and the geomorphological complexity, there is a need for authoring techniques offering hydrological consistency without sacrificing user control. In this article, we bridge the gap between large-scale erosion simulation and authoring into an efficient framework. We set aside modeling in the elevation domain in favour of the uplift domain and compute emerging reliefs by simulating the stream power erosion. Our simulation relies on a fast yet accurate approximation of drainage area and flow routing to compute the erosion interactively, which allows for incremental authoring. Our model provides landscape artists with tools for shaping mountain ranges and valleys, such as copy-and-paste operations; warping for imitating folds and faults; and point and curve elevation constraints to precisely sculpt ridges or carve river networks. It also lends itself to inverse procedural modeling by reconstructing the uplift from an input digital elevation model and allows hydrologically consistent blending between terrain patches.",20,6.2,10.1145/3592787,https://doi.org/10.1145/3592787,1.2400
Mon25,RiverBedDynamics v1.0: a Landlab component for computing two-dimensional sediment transport and river bed evolution,"Angel D. Monsalve, Samuel R. Anderson, Nicole M. Gasparini, and E. Yager",2025,2025-06-13,Geoscientific Model Development,,,"Abstract. Computational landscape evolution models (LEMs) typically comprise at least two interacting components: a flow hydraulic solver that routes water across a landscape and a fluvial geomorphological model that modifies terrain properties, primarily bed surface elevation. LEMs used in long-term simulations over large watersheds, including some available in the Landlab library, often assume that only erosive processes occur in rivers and that terrain elevation increases solely due to tectonic uplift. Consequently, these models cannot capture the dynamics of gravel-bedded rivers, lacking the capacity to include sediment mixtures, simulate sediment deposition, and track textural changes in substrate stratigraphy that result from varying flow characteristics. To address this limitation, we developed, implemented, and tested RiverBedDynamics, a new Landlab component that simulates the evolution of bed surface elevation and grain size distribution in 2D grids based on the Exner equation for sediment mass balance. By dynamically coupling RiverBedDynamics with Landlab's hydrodynamic flow solver, OverlandFlow, we created a new LEM capable of simulating the dynamics of local shear stresses, bed load transport rates, and grain size distributions. Comparisons of our LEM results with analytical and previously reported solutions demonstrate its ability to accurately predict time-varying local changes in bed surface elevation, including erosion and deposition, as well as grain size distribution. Furthermore, application of our LEM to a synthetic watershed illustrates how spatially variable rainfall intensity leads to varying discharge patterns, which in turn drive changes in bed elevation and grain size distribution across the domain. This approach provides a more comprehensive representation of the complex interactions between flow dynamics and sediment transport in gravel-bedded rivers at timescales ranging from individual flood events to yearly morphological changes, enhancing our ability to model landscape evolution across diverse geomorphic settings.
",1,0.9,10.5194/gmd-18-3427-2025,https://doi.org/10.5194/gmd-18-3427-2025,1.2100
Rob26,ConcentrationTracker: Landlab components for tracking material concentrations in sediment,"L. Roberge, N. Gasparini, B. Campforts, and Gregory E. Tucker",2026,2026-02-13,Geoscientific Model Development,,,"Abstract. We present a set of new Landlab numerical model components that allow users to track sediment properties across a landscape grid. The components use a mass-balance approach to partition the mass concentration of each property based on sediment fluxes calculated by various Landlab flux components. The methods are generic, allowing the user to assign any sediment property that can be expressed as a mass, volume, or number concentration (for example, mass of magnetite, volume of quartz, number of zircons, number of radiogenic 10Be atoms, “equivalent dose” of luminescence). Several properties can be tracked at once, each with concentration tracked in both sediment and bedrock at every location on the grid. Two ConcentrationTracker components have been formulated; one for distributed, space- and time-varying hillslope regolith movement and another for transport in fluvial networks, allowing for interaction between sediment in the water column and on the channel bed. These components can be used individually to study a single process or coupled to study the interactions of multiple processes acting on a dynamic landscape. We present two examples that illustrate the diverse uses of the ConcentrationTracker components: colour banding in hillslope regolith and provenance tracking of fluvial sediments.",0,,10.5194/gmd-19-1387-2026,https://doi.org/10.5194/gmd-19-1387-2026,1.1900
Ren26,A Modular Implicit Numerical Method for Hillslope Sediment Transport Laws,Yuhang Ren et al.,2026,2026-01-01,Journal of Geophysical Research: Earth Surface,131,,"Long‐term hillslope evolution involves complex continuous (i.e., soil creep) and discontinuous (i.e., landslide) processes. The nonlinearity introduced using discontinuous processes poses significant challenges to the numerical stability of long‐term hillslope numerical simulations. Geomorphologists have proposed numerous sediment transport laws related to local slopes, each tailored to specific geomorphic processes. However, many complex hillslope sediment transport models, such as the depth–slope product model and the nonlinear depth‐ and slope‐dependent model, lack available implicit solution schemes. We address this issue by proposing an implicit numerical scheme named “Modular Implicit Method.” Taking the nonlinear slope‐dependent transport law as an example, our method splits the sediment transport law into gradient and coefficient functions and then directly computes the coefficient functions using a lagged strategy. Numerical experiments demonstrate that our method performs comparably to existing implicit methods in solving nonlinear transport models. Long‐term evolution simulations on realistic hillslopes show that our method enables flexible switching and co‐existence of multiple transport laws, demonstrating strong extensibility. Furthermore, the framework seamlessly couples with the stream‐power incision model, exhibiting a more general compatibility.",0,,10.1029/2025JF008675,https://doi.org/10.1029/2025JF008675,1.1600
Bar18c,RichDEM: High-performance terrain analysis,Richard Barnes,2018,2018-08-08,,,,"To answer geomorphological questions at unprecedented spatial and temporal scales, we need to (a) parse terabyte-scale datasets (DEMs), (b) perform millions of model realizations to pinpoint the parameters which govern landscape evolution, and (c) do so with statistical rigor, which may require thousands of additional realizations. A core set of operations underpin many geomorphic models. These include determination of terrain attributes such as slope and curvature; flow routing; depression flooding and breaching; flat resolution; and flow accumulation. Here, I present RichDEM, a high-performance C++ library and set of wrappers for performing these operations. The library incorporates a number of options for performing each operation and makes full use of modern high-performance capabilities. The library can scale to process DEMs of over one trillion cells and operates effectively on laptops or supercomputers.",6,0.8,10.7287/PEERJ.PREPRINTS.27099V1,https://doi.org/10.7287/PEERJ.PREPRINTS.27099V1,1.1400
